variant,instance,run,seed,fitness,deterministic_makespan,final_robust_stdev,final_R,function_evaluations,raw_function_evaluations,runtime_s,generations
hpo_no_rl,2a_Hurink_sdata_1_workers.fjs,5,1004,113.12770537711093,54.0,2.0166782254209172,2.0949575069835356,2578344,4999992,129600.71892738342,97947
hpo_no_rl,2a_Hurink_sdata_1_workers.fjs,6,1005,112.035431440313,53.0,1.596630982907244,2.113876064911566,4781244,4999992,129600.89291024208,98931
hpo_no_rl,2a_Hurink_sdata_1_workers.fjs,7,1006,111.9202511725688,52.0,3.8908616136827217,2.1523125225494,3274488,4999992,129600.0098657608,103948
hpo_no_rl,2a_Hurink_sdata_1_workers.fjs,8,1007,113.24010124241296,54.0,1.6778974394687305,2.0970389118965365,4303668,4999992,129600.97104096413,99732
hpo_no_rl,2a_Hurink_sdata_1_workers.fjs,9,1008,113.02051336268107,54.0,2.551718347943286,2.092972469679279,2371848,4999992,129600.25557565689,100436
hpo_no_rl,2a_Hurink_sdata_1_workers.fjs,10,1009,119.65377476979923,57.0,2.618944832975841,2.099189031049109,1749936,4999992,129600.15007543564,101580
hpo_no_rl,2a_Hurink_sdata_38_workers.fjs,1,1000,5243.341681754286,2470.0,73.38280066291222,2.122810397471371,377472,1393452,129600.07626128197,35733
hpo_no_rl,2a_Hurink_sdata_38_workers.fjs,2,1001,5155.370537097071,2441.0,40.824776598085684,2.1119912073318603,831048,1329624,129601.3551018238,36387
hpo_no_rl,2a_Hurink_sdata_38_workers.fjs,3,1002,4983.633257822706,2352.0,51.07656752690502,2.11889169125115,301512,1562148,129602.54620432854,34876
hpo_no_rl,2a_Hurink_sdata_38_workers.fjs,4,1003,5180.659489563512,2446.0,66.11993442792911,2.118012873901681,288060,1102200,129601.65048575401,37320
hpo_no_rl,2a_Hurink_sdata_38_workers.fjs,5,1004,5178.836645274094,2449.0,41.646278177526426,2.1146740078701893,670020,1218300,129601.29696679115,36487
hpo_no_rl,2a_Hurink_sdata_38_workers.fjs,6,1005,4959.240806211314,2351.0,46.14807408419003,2.1094176121698482,710820,1510764,129601.37071299553,35205
hpo_no_rl,2a_Hurink_sdata_38_workers.fjs,7,1006,4812.132580380412,2263.0,56.267606724065445,2.126439496412025,1598148,1610628,129601.84407258034,34767
hpo_no_rl,2a_Hurink_sdata_38_workers.fjs,8,1007,5344.947563978381,2525.0,42.588772655617426,2.116810916427082,506220,1433940,129601.6016459465,35589
hpo_no_rl,2a_Hurink_sdata_38_workers.fjs,9,1008,5036.758672593294,2368.0,67.86262835322717,2.127009574574871,667728,1726056,129600.59590864182,34148
hpo_no_rl,2a_Hurink_sdata_38_workers.fjs,10,1009,5018.843916122425,2361.0,71.38769707175848,2.1257280457951824,970692,1251288,129601.81746649742,36306
hpo_no_rl,2a_Hurink_sdata_40_workers.fjs,1,1000,3483.6168467697826,1648.0,48.595946677594,2.11384517401079,2473524,4999992,129601.41254734993,38303
hpo_no_rl,2a_Hurink_sdata_40_workers.fjs,2,1001,3380.070169638722,1595.0,43.40863086265347,2.119166250557192,241416,4080444,129601.1925201416,42858
hpo_no_rl,2a_Hurink_sdata_40_workers.fjs,3,1002,3608.0948870985603,1704.0,47.44621850301502,2.1174265769357747,2146332,4550388,129600.10370612144,40828
hpo_no_rl,2a_Hurink_sdata_40_workers.fjs,4,1003,3471.014926325035,1615.0,49.4149040704912,2.149235248498474,2087304,3687036,129601.21055078506,44352
hpo_no_rl,2a_Hurink_sdata_40_workers.fjs,5,1004,3604.5116160677717,1690.0,41.48291389871262,2.132847110099273,378324,3903528,129601.16972398758,43391
hpo_no_rl,2a_Hurink_sdata_40_workers.fjs,6,1005,3320.2961858366834,1565.0,41.53878271411306,2.1215950069243985,880620,3968580,129600.59208750725,43774
hpo_no_rl,2a_Hurink_sdata_40_workers.fjs,7,1006,3646.8430336234487,1705.0,53.80279382440486,2.1389108701603803,1198836,3665976,129602.15698862076,44706
hpo_no_rl,2a_Hurink_sdata_40_workers.fjs,8,1007,3396.0669483581373,1601.0,35.62596117443705,2.1212160826721655,308856,4412268,129601.09539794922,41514
